premise,conclusion,similarity
animal,tuba,0.20576277375221252
animal,trombone,0.2020612508058548
animal,stereo,0.18869593739509583
animal,gum,0.1808837205171585
animal,bra,0.1432814598083496
animal,drawer,0.5542154908180237
animal,kayak,0.18501515686511993
animal,chair,0.5404437780380249
animal,aloe,0.1805332899093628
animal,velcro,0.1736067831516266
animal,chessboard,0.4888184070587158
animal,clothes,0.5385102033615112
animal,camera,0.585629940032959
animal,margarita,0.12364448606967926
animal,candy bar,0.532402515411377
animal,stir fry,0.14674505591392517
animal,razor,0.19353514909744263
animal,cornbread,0.2046605944633484
animal,book,0.528112530708313
animal,button,0.658645510673523
animal,lavender,0.13666164875030518
animal,wallet,0.5709875822067261
animal,jam,0.12054374068975449
animal,album,0.6267673969268799
animal,shelf,0.62370365858078
animal,chickpea,0.16621822118759155
animal,kebab,0.17777428030967712
animal,handle,0.4863903224468231
animal,soda,0.2029896080493927
animal,file,0.5750901699066162
animal,motorcycle,0.48353642225265503
animal,cauliflower,0.20711687207221985
animal,mascara,0.20659790933132172
animal,tortellini,0.14352978765964508
animal,ivy,0.17893965542316437
animal,barrel,0.5236943960189819
animal,match,0.5897486209869385
animal,glove,0.49496036767959595
animal,engine,0.6500705480575562
animal,rhubarb,0.19021070003509521
animal,bookshelf,0.5034977197647095
animal,train,0.546380341053009
animal,sushi,0.19915589690208435
animal,weather vane,0.5055986642837524
animal,cornmeal,0.1816350519657135
animal,bag,0.5547564029693604
animal,bulldozer,0.19345121085643768
animal,lip balm,0.20354437828063965
animal,kimono,0.1581917405128479
animal,guacamole,0.143019437789917
animal,checkers,0.4955471456050873
animal,ketchup,0.19278055429458618
animal,plant,0.6199015378952026
animal,ashtray,0.20558421313762665
animal,dashboard,0.5081402659416199
animal,frame,0.564261257648468
animal,grille,0.19295218586921692
animal,kale,0.142109215259552
animal,binder,0.4951738715171814
animal,papaya,0.13202139735221863
animal,hourglass,0.5542784929275513
animal,suit,0.5713281631469727
animal,spacesuit,0.5424975156784058
animal,breadbox,0.4796395003795624
animal,vegetable,0.5537738800048828
animal,jalapeno,0.15559962391853333
animal,potpourri,0.18831007182598114
animal,sauerkraut,0.12138071656227112
animal,coffeemaker,0.20604188740253448
animal,bank,0.5678216218948364
animal,tongs,0.1496564745903015
animal,printer,0.4850708246231079
animal,lollipop,0.17208680510520935
animal,caviar,0.14063042402267456
animal,flamethrower,0.1772596836090088
animal,champagne,0.20760495960712433
animal,toolbox,0.5640707612037659
animal,triangle,0.5053244233131409
animal,tool,0.6212079524993896
animal,rattle,0.18936792016029358
animal,marmalade,0.1642758995294571
animal,potato,0.5115965604782104
animal,candelabra,0.20729100704193115
animal,dumpster,0.4833979606628418
animal,ship,0.5259568691253662
animal,flower,0.6924738883972168
animal,spaghetti,0.1877063810825348
animal,computer,0.5706964731216431
animal,bracelet,0.5023473501205444
animal,game,0.491264283657074
animal,kilt,0.19884923100471497
animal,poker,0.2071877121925354
animal,kiwi,0.15718881785869598
animal,brush,0.49210697412490845
animal,glass,0.5015879273414612
animal,baklava,0.15516221523284912
animal,car,0.6038979887962341
animal,generator,0.48250335454940796
animal,taffy,0.20079860091209412
toiletry,bamboo,0.17886754870414734
toiletry,muff,0.1851026862859726
toiletry,kiwi,0.16196319460868835
toiletry,flan,0.15748420357704163
toiletry,papaya,0.165237158536911
toiletry,velcro,0.18508905172348022
toiletry,food processor,0.5849286317825317
toiletry,cabinet,0.5678132772445679
toiletry,footrest,0.5953866839408875
toiletry,guacamole,0.15007616579532623
toiletry,backpack,0.5848357081413269
toiletry,air mattress,0.5867483615875244
toiletry,breadbox,0.5808987617492676
toiletry,kale,0.15937404334545135
toiletry,swimming pool,0.5992869138717651
toiletry,water bottle,0.6027568578720093
toiletry,ham,0.14299754798412323
toiletry,coffee table,0.5719002485275269
toiletry,bra,0.1833115816116333
toiletry,letter opener,0.575324296951294
toiletry,candy bar,0.5730902552604675
toiletry,panda,0.16719353199005127
toiletry,string cheese,0.18508583307266235
toiletry,school bus,0.5651339292526245
toiletry,broccoli,0.16705414652824402
toiletry,jewelry,0.5855016112327576
toiletry,washing machine,0.5659818649291992
toiletry,sauerkraut,0.17778974771499634
toiletry,aloe,0.184411883354187
toiletry,vacuum,0.573665201663971
toiletry,bottle opener,0.6066571474075317
headwear,wetsuit,0.5929752588272095
headwear,headrest,0.7293531894683838
headwear,police car,0.22093279659748077
headwear,marijuana,0.13251757621765137
headwear,plunger,0.5686808824539185
headwear,sandwich,0.5876820087432861
headwear,headlight,0.740598201751709
headwear,string cheese,0.23131003975868225
headwear,swab,0.5918871760368347
headwear,garlic,0.2233579158782959
headwear,makeup,0.18942201137542725
headwear,handle,0.22935084998607635
headwear,hairspray,0.5714435577392578
headwear,skateboard,0.5702576637268066
headwear,measuring cup,0.15136750042438507
headwear,hearing aid,0.22648639976978302
headwear,jewelry,0.23494583368301392
headwear,chalkboard,0.5764096975326538
headwear,rollerskate,0.5859747529029846
water vehicle,garbage truck,0.6457753777503967
water vehicle,ham,0.10014143586158752
water vehicle,broccoli,0.10962565988302231
water vehicle,water heater,0.7913190126419067
water vehicle,school bus,0.6327712535858154
water vehicle,lollipop,0.12223754823207855
water vehicle,air mattress,0.6430354714393616
water vehicle,muff,0.11465296894311905
water vehicle,flan,0.09578043222427368
water vehicle,water filter,0.8454034328460693
water vehicle,kiwi,0.10969902575016022
water vehicle,panda,0.0775739997625351
water vehicle,watering can,0.7433879375457764
water vehicle,guacamole,0.10279066860675812
water vehicle,papaya,0.10012248903512955
water vehicle,rubber band,0.6263247728347778
water vehicle,swimming pool,0.6720143556594849
water vehicle,shower cap,0.6250520348548889
water vehicle,water bottle,0.8865644931793213
insect,panda,0.2332793027162552
insect,plant,0.602778434753418
insect,duckling,0.5781320333480835
insect,birdhouse,0.5862461924552917
insect,match,0.24007858335971832
insect,hummingbird,0.6062968969345093
insect,fishnet stockings,0.5750075578689575
insect,beachball,0.5690469741821289
insect,birdbath,0.6242163181304932
insect,birdcage,0.5749384164810181
insect,bird,0.5901647806167603
insect,string cheese,0.1478382647037506
insect,router,0.1991439014673233
insect,file,0.23858685791492462
insect,handle,0.17665624618530273
insect,uniform,0.23295265436172485
insect,roll,0.22839796543121338
toy,boat,0.6228967905044556
toy,ring,0.5852603912353516
toy,truck,0.5962644815444946
toy,roll,0.2284814417362213
toy,chainsaw,0.6190851330757141
toy,cat,0.5943856239318848
toy,flower,0.5807300209999084
toy,measuring cup,0.25650182366371155
toy,glove,0.5806941986083984
toy,flan,0.30555638670921326
toy,shoe,0.6524127721786499
toy,handle,0.2525155246257782
toy,router,0.23727604746818542
toy,chair,0.6009432077407837
toy,tank,0.610004186630249
toy,aloe,0.28791654109954834
toy,wrap,0.27982401847839355
toy,glue,0.30471208691596985
toy,spacesuit,0.6394457221031189
toy,hearing aid,0.2729893922805786
toy,jam,0.28031376004219055
toy,marijuana,0.2532060146331787
toy,bagel,0.5901050567626953
toy,boot,0.6273936033248901
toy,breadbox,0.5917456150054932
toy,slot machine,0.29996782541275024
toy,muff,0.3046952486038208
toy,string cheese,0.22853824496269226
toy,vise,0.3009589910507202
toy,uniform,0.2744849622249603
toy,car,0.5934518575668335
toy,stuffing,0.6063591241836548
toy,whiteboard,0.5752524137496948
candy,basket,0.6468988060951233
candy,measuring cup,0.039108797907829285
candy,candelabra,0.7582926750183105
candy,cardigan,0.6503628492355347
candy,sandwich,0.6638073921203613
candy,marijuana,0.07181192934513092
candy,record player,0.13435052335262299
candy,swimming pool,0.12697090208530426
candy,police car,0.12460212409496307
candy,candle,0.8372325897216797
candy,makeup,0.14708265662193298
candy,hearing aid,0.09040623903274536
candy,candlestick,0.7871782183647156
candy,pizza,0.6556714773178101
candy,stapler,0.6506425738334656
school supply,bottle opener,0.5780735611915588
school supply,bamboo,0.11039474606513977
school supply,jalapeno,0.12219655513763428
school supply,broccoli,0.10041794925928116
school supply,kiwi,0.10564553737640381
school supply,flan,0.09265678375959396
school supply,music box,0.5911040306091309
school supply,papaya,0.08333903551101685
school supply,ham,0.09809233248233795
school supply,sauerkraut,0.10501288622617722
school supply,safety pin,0.5748227834701538
school supply,water bottle,0.5900431871414185
school supply,food processor,0.580033540725708
school supply,briefcase,0.572803258895874
school supply,guacamole,0.083299919962883
school supply,coffee table,0.5852940678596497
school supply,coffee bean,0.5816344022750854
school supply,muff,0.1056118905544281
school supply,shopping cart,0.5929751396179199
school supply,panda,0.09280190616846085
school supply,swimming pool,0.6388370990753174
school supply,kale,0.10152722895145416
school supply,kebab,0.11794635653495789
school supply,school bus,0.8242085576057434
school supply,garbage truck,0.5779962539672852
school supply,letter opener,0.6146485805511475
medical equipment,vacuum,0.5195817947387695
medical equipment,jam,0.19551244378089905
medical equipment,flan,0.18107813596725464
medical equipment,papaya,0.1937679648399353
medical equipment,air mattress,0.5181999206542969
medical equipment,fruit,0.1910572499036789
medical equipment,golf cart,0.5298835635185242
medical equipment,spam,0.19578002393245697
medical equipment,swimming pool,0.5438052415847778
medical equipment,handle,0.18734723329544067
medical equipment,bow,0.1973418891429901
medical equipment,string cheese,0.12242890894412994
medical equipment,ham,0.18283608555793762
medical equipment,computer screen,0.5208202004432678
medical equipment,roll,0.16669175028800964
medical equipment,sewing machine,0.5205406546592712
medical equipment,ball,0.19098354876041412
medical equipment,food processor,0.5773359537124634
medical equipment,metal detector,0.5406979918479919
medical equipment,lab coat,0.5367221236228943
medical equipment,school bus,0.5233363509178162
medical equipment,hot tub,0.5186401605606079
medical equipment,tick,0.18303990364074707
medical equipment,muff,0.1812635362148285
medical equipment,air conditioner,0.5203627943992615
medical equipment,shaving cream,0.5222367644309998
container,robe,0.1726967990398407
container,baklava,0.18358278274536133
container,strap,0.4923907518386841
container,ham,0.18041729927062988
container,projector,0.5970058441162109
container,car,0.5118709206581116
container,harp,0.1829506754875183
container,papaya,0.16032585501670837
container,valve,0.4975438714027405
container,padlock,0.5147897005081177
container,garlic,0.17670096457004547
container,kilt,0.18733184039592743
container,flan,0.1483137309551239
container,tortellini,0.16124679148197174
container,dashboard,0.6307604312896729
container,ketchup,0.19477702677249908
container,button,0.6003386974334717
container,keyboard,0.5283800959587097
container,leopard,0.18926280736923218
container,calculator,0.519474983215332
container,coverall,0.5296264886856079
container,table,0.5874385237693787
container,stir fry,0.12346972525119781
container,frame,0.582347571849823
container,meatloaf,0.1771545261144638
container,jam,0.12669627368450165
container,album,0.5491825342178345
container,chainsaw,0.516069769859314
container,file,0.6310412883758545
container,shelf,0.618735671043396
container,brush,0.5147047638893127
container,camera,0.6057518720626831
container,flower,0.5172160863876343
container,router,0.5037519335746765
container,suit,0.49855268001556396
container,chihuahua,0.18010738492012024
container,train set,0.5592332482337952
container,remote control,0.5274633169174194
container,recorder,0.49143368005752563
container,patch,0.5456823110580444
container,kale,0.17207205295562744
container,workbench,0.5485690236091614
container,kimono,0.1697136014699936
container,tablet,0.5156469345092773
container,bra,0.18835526704788208
container,match,0.5448006391525269
container,broccoli,0.14688017964363098
container,handle,0.5109215974807739
container,binder,0.5650840997695923
container,ivy,0.15974700450897217
container,ottoman,0.16823723912239075
container,computer,0.5976094007492065
container,scraper,0.5685672760009766
container,champagne,0.18218238651752472
container,butter,0.1893085539340973
container,folder,0.5638538002967834
container,cardinal,0.49153321981430054
container,bus,0.4953305423259735
container,beer,0.19176433980464935
container,engine,0.7064696550369263
container,pantyhose,0.1901175081729889
container,okra,0.19027045369148254
container,timer,0.5213564038276672
container,loveseat,0.19243106245994568
container,aloe,0.18596839904785156
container,spacesuit,0.5340778827667236
container,caviar,0.148903489112854
container,chickpea,0.11889714002609253
container,mixer,0.5532813668251038
container,lock,0.5344157218933105
container,hot chocolate,0.16516812145709991
container,modem,0.5037864446640015
container,makeup,0.18274933099746704
container,souffle,0.1916307657957077
container,muff,0.14666184782981873
container,strainer,0.5208553075790405
container,cornmeal,0.18408626317977905
container,nacho,0.16997060179710388
container,jalapeno,0.16918660700321198
container,marmalade,0.18356142938137054
container,margarita,0.13753394782543182
container,brass knuckles,0.19336409866809845
container,tiramisu,0.1455431431531906
container,bow,0.11655133217573166
container,sauerkraut,0.15183161199092865
container,tongs,0.1662689596414566
container,hourglass,0.5383982062339783
container,mandolin,0.1945236772298813
container,key,0.5230258107185364
container,notebook,0.6657705307006836
container,lavender,0.15724945068359375
container,printer,0.5521349906921387
container,sheep,0.15670743584632874
container,switch,0.5368142127990723
container,pepperoni,0.19364480674266815
container,pipe,0.5222970247268677
container,octopus,0.1878950297832489
container,generator,0.5770222544670105
container,clipboard,0.5592901706695557
container,hearing aid,0.14242829382419586
container,kiwi,0.16958767175674438
container,tool,0.6583138704299927
container,honey,0.1712605357170105
container,checkers,0.5008120536804199
container,hook,0.6120731830596924
weapon,muff,0.15484176576137543
weapon,hot chocolate,0.15722939372062683
weapon,tool,0.6455419063568115
weapon,container,0.5667446851730347
weapon,jam,0.12701477110385895
weapon,octopus,0.1634332537651062
weapon,stir fry,0.1486411839723587
weapon,glass,0.5565885901451111
weapon,cardinal,0.601488471031189
weapon,wallet,0.6147726774215698
weapon,dashboard,0.5689283609390259
weapon,spacesuit,0.5652352571487427
weapon,tiramisu,0.12022273987531662
weapon,bottle,0.5973151326179504
weapon,projector,0.5971233248710632
weapon,kale,0.15229679644107819
weapon,asparagus,0.16691133379936218
weapon,suit,0.5727803707122803
weapon,tortellini,0.13241490721702576
weapon,ottoman,0.13936056196689606
weapon,chickpea,0.14542749524116516
weapon,bamboo,0.14892740547657013
weapon,lavender,0.1598331332206726
weapon,barrel,0.5744245648384094
weapon,drawer,0.5990690588951111
weapon,toolbox,0.5975106954574585
weapon,box,0.6326271295547485
weapon,hourglass,0.5789440870285034
weapon,tongs,0.1575435996055603
weapon,shelf,0.6217113137245178
weapon,camera,0.6087386608123779
weapon,aloe,0.13997599482536316
weapon,ivy,0.14452987909317017
weapon,button,0.6597768664360046
weapon,broccoli,0.1270257532596588
weapon,frame,0.6136053800582886
weapon,engine,0.6961904168128967
weapon,jalapeno,0.16447211802005768
weapon,margarita,0.11915646493434906
weapon,kiwi,0.1468968689441681
weapon,keyboard,0.5719011425971985
weapon,chihuahua,0.1625906527042389
weapon,papaya,0.12153930962085724
weapon,flower,0.5852421522140503
weapon,mailbox,0.5587981939315796
weapon,glasses,0.5565886497497559
weapon,sauerkraut,0.1383056342601776
weapon,flan,0.11688217520713806
home decor,razor,0.18651756644248962
home decor,mattress,0.5122091770172119
home decor,papaya,0.17046180367469788
home decor,food processor,0.5606486797332764
home decor,guacamole,0.18237823247909546
home decor,flamethrower,0.17782607674598694
home decor,metal detector,0.4939208924770355
home decor,ticktacktoe,0.18839314579963684
home decor,wine cooler,0.5504088997840881
home decor,rattle,0.16753053665161133
home decor,jewelry,0.4966599643230438
home decor,roll,0.15529458224773407
home decor,wine bottle,0.528992235660553
home decor,shaving cream,0.5263891220092773
home decor,gum,0.18628013134002686
home decor,router,0.18650171160697937
home decor,sewing machine,0.5261591672897339
home decor,golf cart,0.5082535743713379
home decor,hot tub,0.5545130372047424
home decor,flan,0.17564460635185242
home decor,panda,0.1743834912776947
home decor,coffee bean,0.5031391382217407
home decor,broccoli,0.17893177270889282
home decor,bottle opener,0.5182676315307617
home decor,kale,0.18050524592399597
home decor,swimming pool,0.5236710906028748
home decor,string cheese,0.10947629064321518
home decor,air mattress,0.5175007581710815
home decor,paper bag,0.49154677987098694
home decor,wedding cake,0.5013191103935242
home decor,pepper mill,0.5253093242645264
home decor,mustard,0.1829226016998291
home decor,muff,0.13408417999744415
home decor,spam,0.1662920117378235
home decor,music box,0.5300014019012451
home decor,tube top,0.5039079189300537
home decor,coffee table,0.6045359373092651
home decor,shower cap,0.5352800488471985
home decor,bra,0.15794098377227783
home decor,bow,0.14832961559295654
home decor,car seat,0.4933861792087555
home decor,jam,0.1808640956878662
home decor,kiwi,0.17595046758651733
home decor,ham,0.17177391052246094
home decor,sofa bed,0.5549955368041992
breakfast,aloe,0.2405899465084076
breakfast,glue,0.19398367404937744
breakfast,smoothie,0.6182347536087036
breakfast,modem,0.20142526924610138
breakfast,ice cream,0.5884006023406982
breakfast,christmas tree,0.5984761714935303
breakfast,hook,0.23524761199951172
breakfast,vise,0.2191074788570404
breakfast,match,0.2163103073835373
breakfast,whipped cream,0.5550532937049866
breakfast,dessert,0.6312851905822754
breakfast,uniform,0.1927332580089569
breakfast,axe,0.2267969250679016
breakfast,handle,0.15481987595558167
breakfast,panda,0.19714096188545227
breakfast,string cheese,0.14931246638298035
breakfast,lunchbox,0.6807632446289062
breakfast,cake mix,0.654707670211792
breakfast,shortbread,0.5754819512367249
breakfast,birthday cake,0.596089243888855
breakfast,file,0.19779068231582642
breakfast,sweet potato,0.5705728530883789
breakfast,drink,0.5783256888389587
breakfast,stereo,0.22615352272987366
breakfast,breadstick,0.5420313477516174
breakfast,notebook,0.22770127654075623
breakfast,meatball,0.57090824842453
breakfast,appetizer,0.5551391839981079
breakfast,pen,0.2392110526561737
breakfast,green beans,0.544751763343811
breakfast,slot machine,0.2340979129076004
breakfast,vegetable,0.5999249219894409
breakfast,breadbox,0.6033604145050049
breakfast,router,0.13622289896011353
breakfast,easter egg,0.5503283739089966
outerwear,breadbox,0.5640578269958496
outerwear,jewelry,0.5756319165229797
outerwear,papaya,0.12974831461906433
outerwear,ham,0.15866702795028687
outerwear,guacamole,0.1541992872953415
outerwear,bracelet,0.5793102383613586
outerwear,backpack,0.6040617227554321
outerwear,kiwi,0.14269867539405823
outerwear,sauerkraut,0.13252928853034973
outerwear,broccoli,0.15163566172122955
outerwear,bamboo,0.14040759205818176
outerwear,panda,0.14737409353256226
outerwear,smoothie,0.5499163866043091
outerwear,boxer shorts,0.5443795919418335
outerwear,footrest,0.5734039545059204
outerwear,suitcase,0.560107409954071
vehicle,bottle,0.661046028137207
vehicle,projector,0.6077851057052612
vehicle,baklava,0.09807173162698746
vehicle,mailbox,0.612585186958313
vehicle,frame,0.6464351415634155
vehicle,guacamole,0.10714931786060333
vehicle,marmalade,0.10204023122787476
vehicle,kimono,0.09460541605949402
vehicle,hourglass,0.571653425693512
vehicle,printer,0.546838641166687
vehicle,broccoli,0.050164636224508286
vehicle,ham,0.11825265735387802
vehicle,keyboard,0.5523807406425476
vehicle,aloe,0.11582406610250473
vehicle,ottoman,0.11594559252262115
vehicle,margarita,0.057577088475227356
vehicle,box,0.6717060804367065
vehicle,tortellini,0.07355576753616333
vehicle,kiwi,0.0946921780705452
vehicle,chickpea,0.06271878629922867
vehicle,cardinal,0.5423927903175354
vehicle,computer,0.5941509008407593
vehicle,spacesuit,0.550687313079834
vehicle,sauerkraut,0.06144540384411812
vehicle,button,0.6986828446388245
vehicle,shelf,0.6709492206573486
vehicle,folder,0.548723042011261
vehicle,table,0.5642334818840027
vehicle,bag,0.5611529350280762
vehicle,kale,0.10415458679199219
vehicle,barrel,0.5476261377334595
vehicle,cornmeal,0.11432339996099472
vehicle,container,0.6677650213241577
vehicle,tool,0.6647847890853882
vehicle,drawer,0.5809831619262695
vehicle,wallet,0.6451262831687927
vehicle,mandolin,0.10511098057031631
vehicle,milk,0.11594221740961075
vehicle,flower,0.6056308746337891
vehicle,bow,0.08033864200115204
vehicle,tiramisu,0.04613669216632843
vehicle,fruit,0.6050870418548584
vehicle,muff,0.09816046059131622
vehicle,handle,0.5735161900520325
vehicle,file,0.6410604119300842
vehicle,toolbox,0.6265745162963867
vehicle,papaya,0.06812174618244171
vehicle,flamethrower,0.11784624308347702
vehicle,dashboard,0.5417293310165405
vehicle,hot chocolate,0.09887470304965973
vehicle,recorder,0.5619322657585144
vehicle,match,0.626214861869812
vehicle,caviar,0.06974867731332779
vehicle,jalapeno,0.09640279412269592
vehicle,flan,0.06010756641626358
vehicle,train set,0.6110796332359314
vehicle,camera,0.6595827341079712
vehicle,ivy,0.10721999406814575
vehicle,tongs,0.07980413734912872
vehicle,jam,0.04717113822698593
vehicle,stir fry,0.051163461059331894
vehicle,album,0.6310929656028748
vehicle,chihuahua,0.09941360354423523
vehicle,bamboo,0.0947507992386818
vehicle,engine,0.7657115459442139
vehicle,ketchup,0.11650099605321884
vehicle,bank,0.5702471733093262
vehicle,lavender,0.07007899880409241
vehicle,lollipop,0.11021804809570312
vehicle,suit,0.5776258707046509
food,hairdryer,0.4036684036254883
food,giraffe,0.25910598039627075
food,car seat,0.4282386898994446
food,bottle opener,0.41884586215019226
food,piggy bank,0.41915827989578247
food,air mattress,0.41833266615867615
food,grenade,0.25556695461273193
food,makeup,0.41614288091659546
food,slingshot,0.24410122632980347
food,duckling,0.4073031544685364
food,christmas tree,0.43878835439682007
food,lavender,0.2329312413930893
food,shoe,0.40972334146499634
food,tie,0.25236737728118896
food,trombone,0.24110668897628784
food,milk,0.25451719760894775
food,wine cooler,0.4431469440460205
food,uniform,0.178718701004982
food,trident,0.22702902555465698
food,koala,0.24021998047828674
food,toaster oven,0.41384679079055786
food,candelabra,0.2646545171737671
food,eggbeater,0.3938419818878174
food,outfit,0.4028197228908539
food,organ,0.2604868412017822
food,nail clippers,0.3925626873970032
food,birdhouse,0.41269034147262573
food,taillight,0.23995515704154968
food,doorknob,0.24368929862976074
food,hoodie,0.4117051661014557
food,book,0.3841839134693146
food,safety pin,0.39243894815444946
food,pan,0.2548949718475342
food,first-aid kit,0.4546234607696533
food,centerpiece,0.384982168674469
food,beer,0.45430612564086914
food,cot,0.2697242200374603
food,hubcap,0.40668416023254395
food,drum,0.26590943336486816
food,ashtray,0.2471427619457245
food,rattlesnake,0.2674133777618408
food,clasp,0.2577314078807831
food,bookshelf,0.4005540907382965
food,headband,0.39848244190216064
food,breadbox,0.5289205312728882
food,bison,0.26367825269699097
food,piano,0.2556148171424866
food,cooker,0.42743268609046936
food,chicken wire,0.3824344277381897
food,spear,0.2688114643096924
food,stretcher,0.39458248019218445
food,coffee table,0.4493197798728943
food,mascara,0.25917190313339233
food,frame,0.2440420538187027
food,lock,0.22832025587558746
food,coffee,0.46431320905685425
food,clothes,0.44648027420043945
food,sheep,0.24442216753959656
food,slipper,0.3851746916770935
food,kayak,0.2660348117351532
food,corkscrew,0.3969486355781555
food,french horn,0.3939523696899414
food,bandana,0.3916739225387573
food,landmine,0.3994351327419281
food,starfish,0.4223605990409851
food,overalls,0.39725396037101746
food,chaps,0.2625161409378052
food,rhinoceros,0.24180220067501068
food,duffel bag,0.4015759229660034
food,chihuahua,0.24978220462799072
food,washcloth,0.38212376832962036
food,panda,0.21204672753810883
food,sewing machine,0.4467892050743103
food,margarita,0.26422327756881714
food,beachball,0.425223708152771
food,undershirt,0.25671547651290894
food,tongs,0.2450772523880005
food,ball,0.2266424149274826
food,rocking horse,0.45702335238456726
food,hammer,0.2357371747493744
food,birdbath,0.44742125272750854
food,router,0.2631949186325073
food,headrest,0.39257991313934326
food,jar,0.23355406522750854
food,thermos,0.26777172088623047
food,zipper,0.3867916464805603
food,modem,0.2187112420797348
food,flamethrower,0.25197911262512207
food,paintbrush,0.3941514194011688
food,defibrillator,0.2520844340324402
food,bulldozer,0.2572197914123535
food,ship,0.2536166310310364
food,cummerbund,0.3860830068588257
food,water bottle,0.43962976336479187
food,test tube,0.39877626299858093
food,ballot box,0.39336979389190674
food,cellphone,0.4402443766593933
food,toy,0.4060073494911194
food,match,0.23631805181503296
food,dreidel,0.24484340846538544
food,urn,0.21124643087387085
food,terrarium,0.2515939474105835
food,glasses,0.38591456413269043
food,razor,0.23403441905975342
food,deer,0.2700602412223816
food,backpack,0.45813530683517456
food,hairnet,0.4123351573944092
food,toilet paper,0.395624577999115
food,clover,0.2144649624824524
food,hopscotch,0.2639278173446655
food,jet,0.2666839361190796
food,boxer shorts,0.41415315866470337
food,airplane,0.4037775993347168
food,lightbulb,0.41316425800323486
food,curling iron,0.42756128311157227
food,hummingbird,0.4087350368499756
food,barrette,0.40559327602386475
food,otter,0.25954824686050415
food,earwig,0.2688194513320923
food,platypus,0.26791447401046753
food,balloon,0.3863820433616638
food,table,0.26313817501068115
food,nail polish,0.41912493109703064
food,suitcase,0.4292241036891937
food,watering can,0.3968769907951355
food,helicopter,0.2640497386455536
food,trumpet,0.2655124068260193
food,airbag,0.38626721501350403
food,costume,0.38399437069892883
food,life jacket,0.3983902335166931
food,hairbrush,0.4484465420246124
food,wasp,0.24168425798416138
food,rocking chair,0.4582069516181946
food,birdcage,0.39316806197166443
food,drink,0.49252480268478394
food,beanie,0.391237735748291
food,footrest,0.44843870401382446
food,yacht,0.402751624584198
food,bolt,0.26823675632476807
food,blowgun,0.3936389982700348
food,handle,0.16418340802192688
food,rocket,0.39456093311309814
food,scrabble,0.2507084012031555
food,chain,0.236554816365242
food,can,0.2491632103919983
food,pocket,0.20711973309516907
food,jewelry,0.48961931467056274
food,tugboat,0.2573409676551819
food,anvil,0.26962220668792725
food,sling,0.25155776739120483
food,metal detector,0.39747899770736694
food,stockings,0.44656795263290405
food,fan,0.2263757884502411
food,fishnet stockings,0.44208458065986633
food,kangaroo,0.2687833309173584
food,mixer,0.3847678601741791
food,kite,0.25838932394981384
food,turtle,0.2687757611274719
food,donkey,0.26823315024375916
food,pug,0.2561841905117035
food,cow,0.2620304226875305
food,robe,0.2560926377773285
food,workbench,0.4010438919067383
food,wig,0.2649248540401459
food,goldfish,0.45958638191223145
food,mandolin,0.23661532998085022
food,dryer,0.4026493430137634
food,revolver,0.26864054799079895
food,nail,0.4072340726852417
food,vacuum,0.3865973949432373
food,lingerie,0.44393670558929443
food,antelope,0.26778945326805115
food,bassinet,0.39643394947052
food,kazoo,0.2587938904762268
food,doll,0.3846141993999481
food,rollerblade,0.3972659707069397
food,grasshopper,0.39434322714805603
food,projector,0.4020395874977112
food,button,0.2664424777030945
food,cup,0.22714054584503174
food,rattle,0.2526424825191498
food,harp,0.25459054112434387
food,cd player,0.2573201060295105
food,air conditioner,0.4338550567626953
food,water heater,0.4434824585914612
food,padlock,0.3846694231033325
food,ivy,0.23839160799980164
food,bamboo,0.21617421507835388
food,pen,0.22943449020385742
food,swan,0.26568347215652466
food,rack,0.25773847103118896
food,sandal,0.38646358251571655
food,shopping basket,0.3942260146141052
food,chariot,0.24111613631248474
food,pillbox,0.409681499004364
food,board game,0.41143345832824707
food,reindeer,0.25013792514801025
food,knot,0.2645348906517029
food,taxi,0.4123009443283081
food,rake,0.2567996382713318
food,turban,0.2566378116607666
food,centrifuge,0.25115111470222473
food,kettle,0.25775691866874695
food,gong,0.2693612575531006
food,weather vane,0.4223579168319702
food,fishbowl,0.38598310947418213
food,funnel,0.25394564867019653
food,hammock,0.2552775740623474
food,letter opener,0.38618189096450806
food,nightstand,0.461818665266037
food,wine bottle,0.41058972477912903
food,pin,0.2618521451950073
food,vending machine,0.42663490772247314
food,joystick,0.23787176609039307
food,paper bag,0.4045735001564026
food,hearing aid,0.2622588276863098
food,bandage,0.41889339685440063
food,nail file,0.4094744920730591
food,freezer,0.39085060358047485
food,poker,0.26854637265205383
food,headscarf,0.3970640301704407
food,pencil sharpener,0.38461530208587646
food,aloe,0.22283950448036194
food,hovercraft,0.4042552411556244
food,ram,0.2694396376609802
food,vise,0.25797247886657715
food,cloak,0.22740942239761353
food,dynamite,0.24198399484157562
food,sweater,0.40613293647766113
food,jeep,0.2419956624507904
food,television,0.25697457790374756
food,microphone,0.3875018060207367
food,stereo,0.21120131015777588
food,hot-water bottle,0.4273616075515747
food,fox,0.3927568197250366
food,coffee pot,0.4161199927330017
food,notepad,0.2689327001571655
food,music box,0.4964098036289215
food,yak,0.24697650969028473
food,shaving cream,0.4155350625514984
food,washing machine,0.3872684836387634
food,jellyfish,0.386089950799942
food,chisel,0.2527223229408264
food,glass,0.38591468334198
food,bus,0.4100108742713928
food,police car,0.2517245411872864
food,bomb,0.22834724187850952
