premise,conclusion,hypernymy,similarity_raw,similarity_binary,premise_form,conclusion_form
food,keg,no,0.22871942818164825,low,food,kegs
auto part,speedometer,yes,0.09918034076690674,low,auto parts,speedometers
plant,chainsaw,no,0.5835211277008057,high,plants,chainsaws
food,funnel,no,0.25394564867019653,low,food,funnels
animal,gazelle,yes,0.2607300281524658,low,animals,gazelles
office supply,file,yes,0.27785176038742065,high,office supplies,files
electronic device,eye patch,no,0.4909018278121948,high,electronic devices,eye patches
electronic device,scanner,yes,0.208811417222023,low,electronic devices,scanners
vegetable,spam,no,0.25087815523147583,low,vegetables,spam
home decor,coffee table,no,0.6045359373092651,high,home decors,coffee tables
clothing,clothes,yes,0.44782721996307373,high,wearables,clothes
furniture,recliner,yes,0.26976972818374634,low,furniture,recliners
school supply,safety pin,no,0.5748227834701538,high,school supplies,safety pins
food,hotdog,yes,0.43186521530151367,high,food,hotdogs
headwear,wig,yes,0.507362961769104,high,headwears,wigs
plant,clover,yes,0.3294622302055359,low,plants,clovers
women's clothing,blouse,yes,0.29308223724365234,high,women's clothes,blouses
weapon,bullet,yes,0.43774154782295227,high,weapons,bullets
animal,calf,yes,0.3934842348098755,high,animals,calves
kitchen equipment,food processor,yes,0.6391921043395996,high,kitchen equipment,food processors
bird,pigeon,yes,0.4593561887741089,high,birds,pigeons
tool,tablet,no,0.5373314619064331,high,tools,tablets
musical instrument,kazoo,yes,0.18331365287303925,low,musical instruments,kazoos
animal,chickpea,no,0.16621822118759155,low,animals,chickpea
drink,kiwi,no,0.13502949476242065,low,drinks,kiwis
breakfast,file,no,0.19779068231582642,low,breakfasts,files
auto part,gasket,yes,0.05726424232125282,low,auto parts,gaskets
garden tool,sickle,yes,0.38867878913879395,high,garden tools,sickles
tool,plunger,yes,0.3175129294395447,low,tools,plungers
candy,marshmallow,yes,0.5983941555023193,high,candies,marshmallows
animal,bull,yes,0.25867754220962524,low,animals,bulls
animal,bag,no,0.5547564029693604,high,animals,bags
tool,toolbox,no,0.7763454914093018,high,tools,toolboxes
women's clothing,coffee table,no,0.529281735420227,high,women's clothes,coffee tables
home decor,shaving cream,no,0.5263891220092773,high,home decors,shaving creams
container,jug,yes,0.23187167942523956,low,containers,jugs
animal,sushi,no,0.19915589690208435,low,animals,sushis
vegetable,cilantro,yes,0.3373570144176483,low,vegetables,cilantros
clothing,jeans,yes,0.512752890586853,high,wearables,jeans
electronic device,paper bag,no,0.5028935670852661,high,electronic devices,paper bags
water vehicle,jetski,yes,0.2853914499282837,low,water vehicles,jetskis
musical instrument,piano,yes,0.2816315293312073,high,musical instruments,pianos
clothing,hook,no,0.30778032541275024,low,wearables,hooks
footwear,shoe,yes,0.5267093181610107,low,footwears,shoes
food,iceskate,no,0.20257505774497986,low,food,iceskates
animal,cheeseburger,no,0.2070295810699463,low,animals,cheeseburgers
clothing,pickax,no,0.516203761100769,high,wearables,pickaxes
food,hot-water bottle,no,0.4273616075515747,high,food,hot-water bottles
seafood,stereo,no,0.18369600176811218,low,seafood,stereos
container,coffee pot,yes,0.3188694715499878,low,containers,coffee pots
electronic device,shower cap,no,0.482721209526062,high,electronic devices,shower caps
toy,noisemaker,yes,0.44973593950271606,low,toys,noisemakers
footwear,snowshoe,yes,0.6096097826957703,high,footwears,snowshoes
bird,cat,no,0.6525832414627075,high,birds,cats
food,leek,yes,0.3276231288909912,high,food,leeks
vehicle,dirt bike,yes,0.20046794414520264,low,vehicles,dirt bikes
animal,cat,yes,0.611983060836792,high,animals,cats
school supply,bottle opener,no,0.5780735611915588,high,school supplies,bottle openers
kitchen equipment,juicer,yes,0.21678829193115234,low,kitchen equipment,juicers
bird,birdbath,no,0.6028891801834106,high,birds,birdbaths
accessory,bowtie,yes,0.26952868700027466,low,accessories,bowties
footwear,sock,yes,0.48330867290496826,low,footwears,socks
clothing,dress,yes,0.49443334341049194,high,wearables,dresses
animal,marker,no,0.5201910734176636,high,animals,markers
school supply,briefcase,no,0.572803258895874,high,school supplies,briefcases
clothing,fishnet stockings,yes,0.5285460948944092,high,wearables,fishnet stockings
container,bra,no,0.18835526704788208,low,containers,bras
breakfast,sandwich,yes,0.4625886082649231,high,breakfasts,sandwiches
mammal,tadpole,no,0.5887136459350586,high,mammals,tadpoles
clothing,shirt,yes,0.4367879331111908,low,wearables,shirts
fastener,chain,yes,0.4572247266769409,low,fasteners,chains
clothing,sombrero,yes,0.3396395742893219,low,wearables,sombreros
bird,peacock,yes,0.3915351927280426,low,birds,peacocks
plant,tank,no,0.560684323310852,high,plants,tanks
bird,pheasant,yes,0.3806879222393036,low,birds,pheasants
tool,tongs,yes,0.1824149489402771,low,tools,tongs
clothing,spacesuit,yes,0.5444707870483398,high,wearables,spacesuits
home decor,bottle opener,no,0.5182676315307617,high,home decors,bottle openers
animal,ant,yes,0.38906964659690857,high,animals,ants
mammal,lollipop,no,0.5508896112442017,high,mammals,lollipops
toiletry,hairspray,yes,0.30902671813964844,low,toiletries,hairsprays
food,biscuit,yes,0.3051786422729492,low,food,biscuits
tool,bok choy,no,0.17917855083942413,low,tools,bok choys
vehicle,roadsweeper,yes,0.35512447357177734,high,vehicles,roadsweepers
weapon,sword,yes,0.3696988523006439,high,weapons,swords
home decor,stained glass,yes,0.4122368097305298,high,home decors,stained glasses
food,piecrust,yes,0.38759738206863403,high,food,piecrusts
jewelry,breadbox,no,0.5511984825134277,high,jewelry,breadboxes
headwear,jewelry,no,0.23494583368301392,low,headwears,jewelry
animal,chainsaw,no,0.5155652165412903,high,animals,chainsaws
mammal,measuring cup,no,0.12454917281866074,low,mammals,measuring cups
office supply,wine bottle,no,0.5779215097427368,high,office supplies,wine bottles
animal,mixer,no,0.4930437505245209,high,animals,mixers
animal,glasses,no,0.5015878677368164,high,animals,glasses
food,crouton,yes,0.348508358001709,high,food,croutons
dessert,caramel,yes,0.5421631336212158,high,desserts,caramels
fastener,dryer,no,0.5951463580131531,high,fasteners,dryers
food,hairdryer,no,0.4036684036254883,high,food,hairdryers
animal,skunk,yes,0.3015369176864624,low,animals,skunks
animal,brush,no,0.49210697412490845,high,animals,brushes
vegetable,garlic,yes,0.47848695516586304,high,vegetables,garlic
tool,ivy,no,0.1620534360408783,low,tools,ivy
bird,bra,no,0.1965780258178711,low,birds,bras
musical instrument,plaster cast,no,0.5715191960334778,high,musical instruments,plaster casts
animal,horse,yes,0.48540055751800537,high,animals,horses
kitchen tool,icepick,yes,0.22573402523994446,low,kitchen tools,icepicks
food,beer,no,0.45430612564086914,high,food,beer
clothing,sweater,yes,0.5692254304885864,high,wearables,sweaters
headwear,swab,no,0.5918871760368347,high,headwears,swabs
container,okra,no,0.19027045369148254,low,containers,okras
food,music box,no,0.4964098036289215,high,food,music boxes
school supply,backpack,yes,0.6149113774299622,high,school supplies,backpacks
animal,crow,yes,0.31260791420936584,low,animals,crows
office supply,pencil,yes,0.2030254602432251,low,office supplies,pencils
home decor,doorknocker,yes,0.2859572470188141,low,home decors,doorknockers
mammal,sarcophagus,no,0.568730354309082,high,mammals,sarcophagi
insect,ladybug,yes,0.5936293601989746,high,insects,ladybugs
kitchen tool,knife,yes,0.2412298023700714,low,kitchen tools,knives
breakfast,vegetable,no,0.5999249219894409,high,breakfasts,vegetables
mammal,tomato,no,0.5753914713859558,high,mammals,tomatoes
home decor,wreath,yes,0.3231680393218994,low,home decors,wreaths
container,lunchbox,yes,0.4033792018890381,high,containers,lunchboxes
toy,cat,no,0.5943856239318848,high,toys,cats
water vehicle,kayak,yes,0.21759681403636932,low,water vehicles,kayaks
mammal,mole,yes,0.5006541013717651,low,mammals,moles
food,rabbit,yes,0.3088366985321045,low,food,rabbits
mammal,llama,yes,0.594639003276825,high,mammals,llamas
auto part,kale,no,-0.11561344563961029,low,auto parts,kales
furniture,clothes,no,0.542186975479126,high,furniture,clothes
bird,guacamole,no,0.20398937165737152,low,birds,guacamoles
animal,flan,no,0.11716574430465698,low,animals,flan
seafood,food processor,no,0.5340282320976257,high,seafood,food processors
home decor,flamethrower,no,0.17782607674598694,low,home decors,flamethrowers
kitchen tool,sifter,yes,0.2510946989059448,low,kitchen tools,sifters
tool,curling iron,yes,0.3514971435070038,high,tools,curling irons
animal,owl,yes,0.3304881453514099,high,animals,owls
home decor,swimming pool,no,0.5236710906028748,high,home decors,swimming pools
kitchen tool,ham,no,0.07503270357847214,low,kitchen tools,hams
toiletry,bamboo,no,0.17886754870414734,low,toiletries,bamboos
container,pantyhose,no,0.1901175081729889,low,containers,pantyhoses
animal,seahorse,yes,0.2830355167388916,low,animals,seahorses
weapon,pitchfork,yes,0.3654957413673401,high,weapons,pitchforks
container,ivy,no,0.15974700450897217,low,containers,ivy
musical instrument,bell,yes,0.2604117691516876,low,musical instruments,bells
breakfast,hamburger,yes,0.41363322734832764,low,breakfasts,hamburgers
medical equipment,inhaler,yes,0.4535728693008423,high,medical equipments,inhalers
kitchen equipment,burner,yes,0.2835577726364136,low,kitchen equipment,burners
vegetable,vise,no,0.245343416929245,low,vegetables,vise
container,trashcan,yes,0.31217342615127563,low,containers,trashcans
bird,puffin,yes,0.43684127926826477,high,birds,puffins
tool,tortellini,no,0.14180925488471985,low,tools,tortellini
kitchen tool,shaving cream,no,0.5999925136566162,high,kitchen tools,shaving creams
tool,ship,no,0.5176342129707336,high,tools,ships
vegetable,cucumber,yes,0.41901665925979614,low,vegetables,cucumbers
vehicle,buggy,yes,0.2414003163576126,low,vehicles,buggies
drink,espresso,yes,0.25932031869888306,low,drinks,espresso
toy,ring,no,0.5852603912353516,high,toys,rings
container,workbench,no,0.5485690236091614,high,containers,workbenches
furniture,breadbox,no,0.5511564612388611,high,furniture,breadboxes
auto part,roof rack,yes,0.31582221388816833,high,auto parts,roof racks
tool,match,yes,0.6006601452827454,high,tools,matches
protective clothing,school bus,no,0.5303552150726318,high,protective clothing,school buses
container,souffle,no,0.1916307657957077,low,containers,souffles
medical equipment,wheelchair,yes,0.4069657325744629,high,medical equipments,wheelchairs
game,uniform,no,0.2436695247888565,low,games,uniforms
clothing,fruit,no,0.2813108563423157,low,wearables,fruits
office supply,thumbtack,yes,0.17799516022205353,low,office supplies,thumbtacks
fastener,thumbtack,yes,0.4713076651096344,low,fasteners,thumbtacks
electronic device,metal detector,yes,0.4779067039489746,high,electronic devices,metal detectors
container,cooker,yes,0.38017114996910095,high,containers,cookers
outerwear,jacket,yes,0.46564579010009766,high,outerwear,jackets
game,yo-yo,yes,0.37158268690109253,low,games,yo-yos
clothing,kimono,yes,0.3192690312862396,low,wearables,kimonos
school supply,ruler,yes,0.3094675540924072,low,school supplies,rulers
animal,leech,yes,0.25487542152404785,low,animals,leeches
livestock,lollipop,no,0.6754211783409119,high,livestocks,lollipops
food,gumdrop,yes,0.34931614995002747,high,food,gumdrops
container,camera,no,0.6057518720626831,high,containers,cameras
seafood,tomato sauce,no,0.5560883283615112,high,seafood,tomato sauce
tool,spacesuit,no,0.5390585660934448,high,tools,spacesuits
sea animal,guacamole,no,0.11082673072814941,low,sea animals,guacamoles
fastener,string cheese,no,0.29265809059143066,low,fasteners,string cheeses
garden tool,water bottle,no,0.6373051404953003,high,garden tools,water bottles
outerwear,suitcase,no,0.560107409954071,high,outerwear,suitcase
plant,parsley,yes,0.3802061378955841,high,plants,parsley
food,velcro,no,0.22838138043880463,low,food,velcros
electronic device,footrest,no,0.46786606311798096,high,electronic devices,footrests
jewelry,headdress,no,0.5640288591384888,high,jewelry,headdresses
tool,ketchup,no,0.18881532549858093,low,tools,ketchup
clothing,snowsuit,yes,0.49085235595703125,high,wearables,snowsuits
sea animal,seahorse,yes,0.33679571747779846,high,sea animals,seahorses
food,landmine,no,0.3994351327419281,high,food,landmines
electronic device,tube top,no,0.4676693379878998,high,electronic devices,tube tops
food,nail clippers,no,0.3925626873970032,high,food,nail clippers
auto part,engine,yes,0.30349671840667725,high,auto parts,engines
toiletry,clipper,yes,0.44662004709243774,high,toiletries,clippers
vehicle,canoe,yes,0.35281020402908325,high,vehicles,canoes
container,flower,no,0.5172160863876343,high,containers,flowers
container,bottle,yes,0.5898943543434143,high,containers,bottles
fastener,clothespin,yes,0.5200368165969849,high,fasteners,clothespins
vehicle,tugboat,yes,0.2062695473432541,low,vehicles,tugboats
fruit,berry,yes,0.3302404284477234,high,fruits,berries
food,llama,no,0.269789457321167,low,food,llamas
weapon,ottoman,no,0.13936056196689606,low,weapons,ottoman
fastener,peg,yes,0.4918758273124695,high,fasteners,pegs
container,bag,yes,0.5053464770317078,high,containers,bags
fastener,hearing aid,no,0.27164050936698914,low,fasteners,hearing aids
outerwear,cloak,yes,0.26453614234924316,low,outerwear,cloaks
kitchen tool,pepper mill,yes,0.6703647375106812,high,kitchen tools,pepper mills
animal,moose,yes,0.31036847829818726,low,animals,moose
food,soy sauce,yes,0.3454587459564209,high,food,soy sauce
sea animal,clam,yes,0.2482341080904007,low,sea animals,clams
food,cream cheese,yes,0.3241651654243469,low,food,cream cheese
plant,lavender,yes,0.28577613830566406,low,plants,lavenders
medical equipment,jam,no,0.19551244378089905,low,medical equipments,jam
tool,knob,yes,0.37577009201049805,high,tools,knobs
fruit,raspberry,yes,0.2757093012332916,high,fruits,raspberries
container,octopus,no,0.1878950297832489,low,containers,octopus
animal,pita,no,0.189445361495018,low,animals,pitas
vegetable,sweet potato,yes,0.614397406578064,high,vegetables,sweet potatoes
tool,duct,yes,0.3172233998775482,low,tools,ducts
animal,rhubarb,no,0.19021070003509521,low,animals,rhubarbs
fruit,mulberry,yes,0.31145042181015015,high,fruits,mulberries
vehicle,helicopter,yes,0.2603376507759094,low,vehicles,helicopters
food,ashtray,no,0.2471427619457245,low,food,ashtrays
auto part,license plate,yes,0.4683404564857483,high,auto parts,license plates
tool,saw,yes,0.2573384642601013,low,tools,saws
game,marijuana,no,0.23716405034065247,low,games,marijuana
vegetable,drink,no,0.5766753554344177,high,vegetables,drinks
food,sandal,no,0.38646358251571655,high,food,sandals
tool,beer,no,0.18727973103523254,low,tools,beer
vegetable,star fruit,no,0.5902619957923889,high,vegetables,star fruits
fruit,apple,yes,0.2996760606765747,high,fruits,apples
animal,dragonfly,yes,0.3203417658805847,high,animals,dragonflies
jewelry,food processor,no,0.5550585985183716,high,jewelry,food processors
game,shuffleboard,yes,0.47432607412338257,high,games,shuffleboards
mammal,porcupine,yes,0.5276329517364502,high,mammals,porcupines
vehicle,jet,yes,0.20798715949058533,low,vehicles,jets
vegetable,stereo,no,0.2531297206878662,low,vegetables,stereos
accessory,bracelet,yes,0.6001608371734619,high,accessories,bracelets
food,yak,no,0.24697650969028473,low,food,yaks
food,organ,no,0.2604868412017822,low,food,organs
garden tool,swimming pool,no,0.6885188221931458,high,garden tools,swimming pools
condiment,maple syrup,yes,0.4884921610355377,high,condiments,maple syrups
food,scrambled egg,yes,0.36269864439964294,high,food,scrambled eggs
tool,chainsaw,yes,0.5595607757568359,high,tools,chainsaws
weapon,whip,yes,0.2510214149951935,low,weapons,whips
tool,crowbar,yes,0.308047354221344,low,tools,crowbars
kitchen equipment,refrigerator,yes,0.416287362575531,high,kitchen equipment,refrigerators
tool,broccoli,no,0.1321314424276352,low,tools,broccolis
insect,roll,no,0.22839796543121338,low,insects,roll
animal,possum,yes,0.37400367856025696,high,animals,possums
clothing,nail,no,0.5510854721069336,high,wearables,nails
medical equipment,muff,no,0.1812635362148285,low,medical equipments,muff
tool,jackhammer,yes,0.2539660632610321,low,tools,jackhammers
food,mandolin,no,0.23661532998085022,low,food,mandolins
tool,computer,no,0.5668495297431946,high,tools,computers
home decor,jewelry,no,0.4966599643230438,high,home decors,jewelry
food,pug,no,0.2561841905117035,low,food,pugs
food,rollerblade,no,0.3972659707069397,high,food,rollerblades
tool,punch,yes,0.3931448459625244,high,tools,punches
animal,kazoo,no,0.20578326284885406,low,animals,kazoos
food,pen,no,0.22943449020385742,low,food,pens
tool,cup,no,0.5170497894287109,high,tools,cups
container,bedpan,yes,0.34073179960250854,low,containers,bedpans
food,crayfish,yes,0.3687327802181244,high,food,crayfish
fruit,sauerkraut,no,0.10262712836265564,low,fruits,sauerkrauts
vegetable,candy bar,no,0.5874025821685791,high,vegetables,candy bars
medical equipment,handle,no,0.18734723329544067,low,medical equipments,handles
musical instrument,mandolin,yes,0.2270878255367279,low,musical instruments,mandolins
tool,headrest,no,0.4984399080276489,high,tools,headrests
tool,grater,yes,0.25531309843063354,low,tools,graters
musical instrument,ham,no,0.09347725659608841,low,musical instruments,hams
food,caramel,yes,0.3255646824836731,high,food,caramels
vehicle,wagon,yes,0.23067671060562134,low,vehicles,wagons
dessert,crepe,yes,0.5064475536346436,low,desserts,crepes
sea animal,coffee bean,no,0.5582828521728516,high,sea animals,coffee beans
water vehicle,ship,yes,0.4591244161128998,high,water vehicles,ships
vehicle,airplane,yes,0.37643006443977356,high,vehicles,airplanes
headwear,string cheese,no,0.23131003975868225,low,headwears,string cheeses
clothing,bed,no,0.29064494371414185,low,wearables,beds
kitchen equipment,toaster oven,yes,0.5527970790863037,high,kitchen equipment,toaster oven
mammal,gopher,yes,0.44836390018463135,low,mammals,gophers
food,cheese,yes,0.3311348259449005,high,food,cheeses
food,donut,yes,0.3522528111934662,high,food,donuts
candy,record player,no,0.13435052335262299,low,candies,record players
container,test tube,yes,0.42295053601264954,high,containers,test tubes
plant,apple tree,yes,0.47161394357681274,high,plants,apple trees
furniture,table,yes,0.3100411295890808,low,furniture,tables
electronic device,modem,yes,0.3487642705440521,high,electronic devices,modems
plant,fern,yes,0.4213283658027649,high,plants,ferns
mammal,sloth,yes,0.5619423389434814,high,mammals,sloths
fruit,pear,yes,0.284676730632782,high,fruits,pears
seafood,cake mix,no,0.5272824764251709,high,seafood,cake mixes
women's clothing,stiletto,yes,0.27737903594970703,low,women's clothes,stilettoes
tool,mandolin,no,0.1926371157169342,low,tools,mandolins
clothing,armor,yes,0.41889017820358276,low,wearables,armors
weapon,machine gun,yes,0.41885101795196533,high,weapons,machine gun
food,olive,yes,0.291797399520874,low,food,olives
plant,bird,no,0.6477081775665283,high,plants,birds
auto part,wheel,yes,0.17558373510837555,high,auto parts,wheels
vehicle,suit,no,0.5776258707046509,high,vehicles,suits
condiment,sauce,yes,0.5316986441612244,high,condiments,sauces
plant,marmalade,no,0.23490679264068604,low,plants,marmalade
animal,kayak,no,0.18501515686511993,low,animals,kayaks
animal,scallop,yes,0.27038756012916565,low,animals,scallops
tool,generator,no,0.5629856586456299,high,tools,generators
clothing,cloak,yes,0.37397366762161255,low,wearables,cloaks
vehicle,taxi,yes,0.4420311450958252,high,vehicles,taxis
bird,router,no,0.18433532118797302,low,birds,router
jewelry,cake mix,no,0.5564218163490295,high,jewelry,cake mixes
headwear,top hat,yes,0.4733104407787323,low,headwears,top hats
electronic device,apple tree,no,0.480949342250824,high,electronic devices,apple trees
animal,stereo,no,0.18869593739509583,low,animals,stereos
animal,ottoman,no,0.1757565438747406,low,animals,ottoman
food,hoodie,no,0.4117051661014557,high,food,hoodies
food,bed,no,0.22993381321430206,low,food,beds
medical equipment,ice pack,yes,0.5280084013938904,high,medical equipments,ice packs
breakfast,marmalade,yes,0.298897922039032,low,breakfasts,marmalade
women's clothing,fishnet stockings,yes,0.49653360247612,high,women's clothes,fishnet stockings
water vehicle,air mattress,no,0.6430354714393616,high,water vehicles,air mattresses
clothing,drink,no,0.5283195972442627,high,wearables,drinks
tool,doorknob,yes,0.33116060495376587,low,tools,doorknobs
seafood,coffee bean,no,0.5305730700492859,high,seafood,coffee beans
insect,plant,no,0.602778434753418,high,insects,plants
food,fox,no,0.3927568197250366,high,food,foxes
mammal,mouse,yes,0.4802578091621399,low,mammals,mice
food,plum,yes,0.2929550111293793,low,food,plums
medical equipment,fruit,no,0.1910572499036789,low,medical equipments,fruits
food,headrest,no,0.39257991313934326,high,food,headrests
protective clothing,papaya,no,-0.05549206584692001,low,protective clothing,papayas
animal,rattlesnake,yes,0.2447608858346939,low,animals,rattlesnakes
office supply,shopping cart,no,0.6053364872932434,high,office supplies,shopping carts
electronic device,printer,yes,0.34065407514572144,low,electronic devices,printers
mammal,giraffe,yes,0.5509072542190552,high,mammals,giraffes
footwear,sandwich,no,0.6421462297439575,high,footwears,sandwiches
mammal,squirrel,yes,0.4786435067653656,low,mammals,squirrels
toy,bagel,no,0.5901050567626953,high,toys,bagels
breakfast,vise,no,0.2191074788570404,low,breakfasts,vise
office supply,tape,yes,0.18449972569942474,low,office supplies,tapes
clothing,walker,no,0.5267922878265381,high,wearables,walkers
clothing,asparagus,no,0.27041321992874146,low,wearables,asparagus
food,footbath,no,0.44975388050079346,high,food,footbaths
office supply,punch,yes,0.2850039005279541,high,office supplies,punches
food,fountain pen,no,0.40585213899612427,high,food,fountain pens
accessory,lavender,no,0.11612169444561005,low,accessories,lavenders
condiment,cream cheese,yes,0.36918723583221436,low,condiments,cream cheese
animal,pigeon,yes,0.37235355377197266,high,animals,pigeons
sea animal,eye patch,no,0.6062171459197998,high,sea animals,eye patches
food,grain,yes,0.3494435250759125,high,food,grains
fastener,padlock,yes,0.6104217767715454,high,fasteners,padlocks
food,broccoli,yes,0.23026010394096375,low,food,broccolis
clothing,rocking chair,no,0.5418757200241089,high,wearables,rocking chairs
vehicle,skateboard,yes,0.28089290857315063,low,vehicles,skateboards
garden tool,pepper mill,no,0.6760983467102051,high,garden tools,pepper mills
tool,saffron,no,0.18293330073356628,low,tools,saffron
food,donkey,no,0.26823315024375916,low,food,donkeys
container,train set,no,0.5592332482337952,high,containers,train sets
container,garlic,no,0.17670096457004547,low,containers,garlic
toiletry,papaya,no,0.165237158536911,low,toiletries,papayas
water vehicle,shower cap,no,0.6250520348548889,high,water vehicles,shower caps
food,souffle,yes,0.2752859890460968,low,food,souffles
outerwear,overalls,yes,0.4859619736671448,high,outerwear,overalls
vehicle,carriage,yes,0.5658392906188965,high,vehicles,carriages
clothing,bun,no,0.30707600712776184,low,wearables,buns
animal,costume,no,0.5162225961685181,high,animals,costumes
food,shortbread,yes,0.4259393811225891,high,food,shortbreads
tool,wire cutters,yes,0.3441600203514099,high,tools,wire cutters
candy,caramel,yes,0.6282398700714111,high,candies,caramels
vegetable,carrot,yes,0.5356550812721252,high,vegetables,carrots
office supply,scissors,yes,0.18512055277824402,low,office supplies,scissors
food,chain,no,0.236554816365242,low,food,chains
footwear,trowel,no,0.6117095947265625,high,footwears,trowels
animal,spider,yes,0.3660791516304016,high,animals,spiders
tool,brush,yes,0.5738476514816284,high,tools,brushes
electronic device,centrifuge,yes,0.19021376967430115,low,electronic devices,centrifuges
container,backpack,yes,0.4596870541572571,high,containers,backpacks
breakfast,cake mix,no,0.654707670211792,high,breakfasts,cake mixes
food,air conditioner,no,0.4338550567626953,high,food,air conditioners
food,helicopter,no,0.2640497386455536,low,food,helicopters
tool,bottle opener,yes,0.44994792342185974,high,tools,bottle openers
furniture,sushi,no,0.12672871351242065,low,furniture,sushis
food,costume,no,0.38399437069892883,high,food,costumes
food,cracker,yes,0.41569724678993225,high,food,crackers
tool,fork,yes,0.3947176933288574,high,tools,forks
mammal,wrap,no,0.18594881892204285,low,mammals,wrap
jewelry,papaya,no,0.1135469526052475,low,jewelry,papayas
container,hot tub,yes,0.2607317864894867,low,containers,hot tubs
school supply,ink,yes,0.26588594913482666,low,school supplies,ink
sea animal,seafood,no,0.7763980627059937,high,sea animals,seafood
bird,flan,no,0.19630149006843567,low,birds,flan
container,wine cooler,yes,0.3328140377998352,low,containers,wine coolers
fruit,papaya,yes,0.11535968631505966,low,fruits,papayas
dessert,breakfast,no,0.6312851905822754,high,desserts,breakfasts
furniture,hammer,no,0.13054029643535614,low,furniture,hammers
food,rocket,no,0.39456093311309814,high,food,rockets
food,blackberry,yes,0.4139432907104492,high,food,blackberries
clothing,aloe,no,0.26197928190231323,low,wearables,aloe
weapon,suit,no,0.5727803707122803,high,weapons,suits
container,tank,yes,0.42715945839881897,high,containers,tanks
toy,robot,yes,0.5222771167755127,high,toys,robots
medical equipment,defibrillator,yes,0.387321412563324,high,medical equipments,defibrillators
tool,kale,no,0.13788767158985138,low,tools,kales
vehicle,ambulance,yes,0.28404220938682556,low,vehicles,ambulances
protective clothing,kale,no,-0.05227178707718849,low,protective clothing,kales
food,apple,yes,0.2993338108062744,low,food,apples
water vehicle,garbage truck,no,0.6457753777503967,high,water vehicles,garbage trucks
breakfast,bacon,yes,0.3805469870567322,low,breakfasts,bacon
mammal,machine gun,no,0.21731528639793396,low,mammals,machine gun
women's clothing,christmas tree,no,0.5270766019821167,high,women's clothes,christmas trees
container,ashtray,yes,0.18787340819835663,low,containers,ashtrays
vehicle,ferry,yes,0.2935498058795929,low,vehicles,ferries
food,pita,yes,0.27745118737220764,low,food,pitas
electronic device,blower,yes,0.39943212270736694,high,electronic devices,blowers
furniture,music box,no,0.5658841133117676,high,furniture,music boxes
animal,loveseat,no,0.20682325959205627,low,animals,loveseats
dessert,cake mix,yes,0.5649715065956116,high,desserts,cake mixes
tool,bookshelf,no,0.5197784900665283,high,tools,bookshelves
insect,mosquito,yes,0.5896750688552856,high,insects,mosquitoes
bird,jam,no,0.19720640778541565,low,birds,jam
toy,router,no,0.23727604746818542,low,toys,router
sea animal,octopus,yes,0.24297797679901123,low,sea animals,octopus
clothing,undershirt,yes,0.4142560660839081,low,wearables,undershirts
home decor,tube top,no,0.5039079189300537,high,home decors,tube tops
furniture,flan,no,0.10423462837934494,low,furniture,flan
headwear,beanie,yes,0.5070509910583496,low,headwears,beanies
vegetable,flask,no,0.25394773483276367,low,vegetables,flasks
bird,broccoli,no,0.21801318228244781,low,birds,broccolis
dessert,record player,no,0.18703463673591614,low,desserts,record players
container,hourglass,no,0.5383982062339783,high,containers,hourglasses
musical instrument,keyboard,yes,0.3663851022720337,high,musical instruments,keyboards
jewelry,tiara,yes,0.24761119484901428,low,jewelry,tiaras
musical instrument,jewelry,no,0.5568335056304932,high,musical instruments,jewelry
tool,marmalade,no,0.1834084689617157,low,tools,marmalade
plant,bonsai,yes,0.34559735655784607,low,plants,bonsai
food,police car,no,0.2517245411872864,low,food,police cars
animal,okra,no,0.18697500228881836,low,animals,okras
food,blowgun,no,0.3936389982700348,high,food,blowguns
food,kite,no,0.25838932394981384,low,food,kites
sea animal,ice pack,no,0.5560097098350525,high,sea animals,ice packs
food,koala,no,0.24021998047828674,low,food,koalas
clothing,panties,yes,0.40681689977645874,low,wearables,panties
plant,palm tree,yes,0.4084441661834717,high,plants,palm trees
food,pickle,yes,0.374128133058548,high,food,pickles
toiletry,lip gloss,yes,0.4635377526283264,high,toiletries,lip glosses
container,piggy bank,yes,0.3333059549331665,low,containers,piggy banks
food,hot-air balloon,no,0.40719494223594666,high,food,hot-air balloons
dessert,measuring cup,no,0.18400058150291443,low,desserts,measuring cups
accessory,headband,yes,0.47258269786834717,high,accessories,headbands
food,burrito,yes,0.29710084199905396,low,food,burritoes
weapon,mailbox,no,0.5587981939315796,high,weapons,mailboxes
electronic device,camcorder,yes,0.2741125822067261,low,electronic devices,camcorders
food,lock,no,0.22832025587558746,low,food,locks
breakfast,scone,yes,0.4638429284095764,high,breakfasts,scones
clothing,hoodie,yes,0.5253894329071045,high,wearables,hoodies
sea animal,dolphin,yes,0.301505446434021,high,sea animals,dolphins
food,mint,yes,0.31197479367256165,low,food,mints
food,star fruit,yes,0.399531751871109,high,food,star fruits
electronic device,rhubarb,no,0.10026596486568451,low,electronic devices,rhubarbs
food,kangaroo,no,0.2687833309173584,low,food,kangaroos
jewelry,guacamole,no,0.08060280978679657,low,jewelry,guacamoles
food,bandage,no,0.41889339685440063,high,food,bandages
kitchen tool,grater,yes,0.30930352210998535,high,kitchen tools,graters
home decor,rug,yes,0.3939070999622345,high,home decors,rugs
